2.431358749005577603e-07,3.835365709573188112e-07,3.365998263356033730e-09,-1.387553691752707136e-09,6.215333451176509061e-09,-9.335063660054689862e-09,2.100871387592029874e-09,-2.558593041857194854e-09,1.963478135297582352e-09,-1.780218551763974065e-09
2.433151269924310090e-07,4.372304487662639507e-07,-6.386477048745974282e-10,-1.237022315402084233e-09,-2.298822022545147510e-09,7.090202753156423846e-09,1.915363234253338884e-10,-3.836968491204103585e-09,-6.749036059572433358e-10,2.050004094963302025e-09
1.853341260352484200e-07,3.035625651152262198e-07,2.686003376612789061e-09,3.725149748588704998e-09,8.904689048509745096e-09,-1.163035933560464047e-08,-6.976717314316944243e-10,-2.483832411757375483e-10,4.659709646523637945e-09,-1.824577036935093965e-09
1.855824877366609743e-07,3.337069894938248386e-07,2.768189406577097870e-09,3.722802233657242815e-09,6.436292219415413135e-09,2.340910236221305133e-09,-2.090748550049858824e-10,-6.479162893701841008e-11,3.097262948823325056e-09,2.007532086674822858e-09
2.028462338673455585e-08,-4.574593830626888091e-08,3.744097361117981490e-09,-1.300124725499626717e-08,4.283393339386667932e-09,-2.263872951607341042e-09,1.812701467075001145e-09,-3.057658788695010245e-09,8.431618397301863393e-10,-8.200379030197232015e-12
2.439894468713500837e-08,4.152961596735405186e-08,-1.004922420349395021e-07,-3.480012578966627845e-11,-2.295679054996182423e-08,-2.182942675661329037e-11,3.448451046673853654e-10,-1.568375923732998160e-10,-2.250457119585591709e-09,3.696246448428182209e-11
2.425096431787809622e-07,3.851773827416827923e-07,-1.456704784167602215e-09,-1.031548337873687845e-09,-6.003100042263300008e-09,-9.315651102443160783e-09,-1.963972462389532460e-09,-2.550753914519738805e-09,-1.720470619392922249e-09,-1.780701080950635371e-09
2.432078186538801511e-07,4.356512875856474438e-07,3.764348474041786185e-09,-1.239753586325434436e-09,2.490836044615400838e-09,6.654608144974780862e-09,-7.977743185894340927e-11,-3.801690971540626692e-09,9.068830566991914541e-10,1.947767966290760047e-09
1.851150492570323523e-07,3.038547285985114782e-07,-1.012860360812230260e-09,3.853517469690145428e-09,-8.678019726223434970e-09,-1.167397852711655769e-08,8.172827836997494113e-10,-2.139028859950338965e-10,-4.454148844193269870e-09,-1.831006544930905275e-09
1.856489608052152325e-07,3.338160097750126829e-07,-2.647273596524992750e-09,3.726012099896003014e-09,-6.637500970169288986e-09,2.293281505395801941e-09,3.395449702567493764e-10,-6.164442018485447050e-11,-2.917054337297584262e-09,2.004084553905603752e-09
1.954179296022005129e-08,-4.511793001326555994e-08,-2.111341252088472079e-09,-1.273632350984217171e-08,-3.788715091833045854e-09,-2.201073100545378671e-09,-1.811771201780877890e-09,-2.987112355951556609e-09,-8.201793828534560794e-10,-7.804474416343217529e-12
2.516290416908376822e-08,4.182037200887675910e-08,1.025786771053672867e-07,-9.210129551017734468e-11,2.340942552343583631e-08,2.511614045179898809e-11,-3.365675120480000687e-10,-1.075450209602658569e-10,2.319606511029232691e-09,-1.545375914935257213e-11
2.420807357775313269e-07,-1.944402107436866759e-07,3.302403424062093614e-07,-1.337335016291799979e-09,4.930884377971023881e-09,1.018306431828869856e-08,-3.391497041015789963e-09,-4.703244637793708482e-10,1.747763638958946932e-09,-1.991171212509379851e-09
2.421998104249811364e-07,-2.179803497981528389e-07,3.786983989781623645e-07,-1.136329064974105954e-09,-5.103064620245901625e-09,-5.298474367811230502e-09,-3.544463321708126604e-09,1.871341357949529826e-09,-9.065354587609058742e-10,1.816006574951992673e-09
1.846355451162367203e-07,-1.538931211442006120e-07,2.616110270464640365e-07,3.809392029969139505e-09,5.673221253150400044e-09,1.364926079428939395e-08,3.819177756486146258e-11,7.812011087710337066e-10,4.487339629355791058e-09,-1.999128759005948272e-09
1.845289785077912727e-07,-1.697069904880888018e-07,2.875142255799632325e-07,3.913611669021204096e-09,-5.300631146683842520e-09,4.645661197660889805e-09,-1.442206066412190612e-11,2.978964323675840024e-10,2.922427502953531755e-09,1.819137676979626085e-09
2.038706816700526198e-08,1.946787353474754182e-08,-4.149155376952794864e-08,-1.303262713218514952e-08,-1.895650241326111864e-10,4.832615086531405925e-09,-3.549021709029841819e-09,-7.782746366109279468e-11,8.685795914191947559e-10,1.750588534942733977e-11
2.518343800033353766e-08,6.604173659959225500e-08,8.639193502788702395e-08,-1.061456988502962148e-10,1.140402110244671176e-08,-1.990044219580379699e-08,-2.709760812803760582e-10,-1.799540233033509754e-10,-2.245573906889972926e-09,-4.204942271946712936e-12
2.417771816850565075e-07,-1.908348301617652339e-07,3.325291129392902227e-07,-1.086039625110140328e-09,1.117385758611420403e-08,-2.599019773762088248e-10,-1.326231629354227233e-09,3.069504829263474668e-09,-1.958234531003195430e-09,-2.029940088868248498e-09
2.426043836555124776e-07,-2.163887899780534281e-07,3.769886324898909318e-07,-1.569977162653765344e-09,-6.996646402603717570e-09,-1.957029019904418444e-09,-3.446510144873452582e-09,2.056740456037902530e-09,6.391689547324948297e-10,1.815479077121960155e-09
1.846974486010778860e-07,-1.495702251506998445e-07,2.642696231704280373e-07,3.792384171346313224e-09,1.454910443308473665e-08,-1.917905454444786619e-09,-7.155764627705958353e-10,-5.180722026315633761e-10,-4.675643458533559634e-09,-1.985046878457874408e-09
1.848809802727715353e-07,-1.645614428057272819e-07,2.903636107494517673e-07,3.787500626878833014e-09,1.235300642123382995e-09,-6.756075737398490242e-09,-3.234014495740214615e-10,-1.768666963314434243e-10,-3.101771550093197416e-09,1.829074429923213091e-09
2.044612122352814882e-08,2.451421593404061767e-08,-3.846452750085643692e-08,-1.298875456053986262e-08,3.889882699397357818e-09,-2.214247571387916021e-09,-1.713469731770392864e-09,3.104588863054927946e-09,-8.145826636300425723e-10,2.220119600970203096e-11
2.417374728563857867e-08,-1.078019135203818414e-07,-1.427882274553819663e-08,-5.368988041967840186e-12,-1.140662284480920398e-08,1.992585481301802216e-08,6.078315778982966211e-12,3.212232998953540741e-10,2.221094434867247269e-09,-1.826517281663847691e-11
2.397125775621158905e-07,-1.891290306667054581e-07,-3.338394028180146357e-07,-1.013579257736025421e-09,-1.083864114856218067e-08,-7.852063181055263025e-10,1.057056007305872412e-09,2.819209863262428485e-09,1.731925763126795621e-09,-1.745340445560983666e-09
2.394471716203368062e-07,-2.193052406391357921e-07,-3.782680062210390491e-07,-7.690411341181696876e-10,7.589207248531491420e-09,-1.702023808501011104e-09,3.115560671202430921e-09,1.754148413327181333e-09,-9.498111012781832536e-10,2.105772953906128385e-09
1.827733402236004000e-07,-1.498550668786462438e-07,-2.644371105412229276e-07,3.992365640101940450e-09,-1.427418446225182968e-08,-1.924225390312399670e-09,4.761951318012834823e-10,-6.974890256291985901e-10,4.479593599718097412e-09,-1.804553739096582132e-09
1.824526559492951740e-07,-1.644300572897832250e-07,-2.909345455644428985e-07,4.135466237603712556e-09,-1.013133337201918667e-09,-6.862362431437503149e-09,5.210031059398613008e-11,-4.269429598665797260e-10,2.899322623643787220e-09,2.046262762202073713e-09
2.075277494694863082e-08,2.601728772693908353e-08,3.753398775753603132e-08,-1.299365248741529284e-08,-4.064371745992730384e-09,-2.552818330404593151e-09,1.739613551866009496e-09,3.139343329095891367e-09,8.808973307596167326e-10,-1.362970433295795131e-11
2.428656212413460115e-08,-1.061858559664236561e-07,1.317086405869493527e-08,-6.837442721481055284e-12,1.133012151686352292e-08,1.955726981317330224e-08,-9.560213335474578418e-11,3.092145896453279442e-10,-2.287848190322629097e-09,-1.418649170326276126e-11
2.396808617353467688e-07,-1.916085132813439644e-07,-3.308663185628852978e-07,-1.022514241877607641e-09,-5.153735473880381091e-09,9.856374198290021682e-09,3.091572021197081936e-09,-7.790973100688592071e-10,-2.004692938317450009e-09,-1.841069993928536834e-09
2.396413915004197171e-07,-2.168427147550572391e-07,-3.777578408072362843e-07,-9.674933647247566161e-10,5.264423309741587086e-09,-5.332945151114588217e-09,3.223783698330852661e-09,1.547819525988807765e-09,6.214113284949204299e-10,2.059217781979728050e-09
1.825741247070860618e-07,-1.539885168705354459e-07,-2.616361137521272869e-07,4.010261376290080177e-09,-5.372772434745295412e-09,1.354134043832540159e-08,-2.760965730216148119e-10,5.805865074784908859e-10,-4.693700171109079388e-09,-1.803264517756524784e-09
1.825810801120920368e-07,-1.691520789330419928e-07,-2.875388310174986292e-07,4.027545023472586060e-09,5.502790711067539279e-09,4.487541824587798693e-09,-2.090273857710367725e-10,6.215650730871465000e-11,-3.134431333554235271e-09,2.046488455556003382e-09
2.068255182363074028e-08,1.947316626809648433e-08,4.134690037952394558e-08,-1.299790421507970032e-08,1.812530913339076118e-10,4.788012867294944094e-09,3.568139720146705485e-09,-4.003065770228122648e-11,-8.530754168281071641e-10,-1.706245385707825242e-11
2.456819333547895018e-08,6.442762772342434052e-08,-8.542270847548920716e-08,-4.709879006980936848e-11,-1.126022491633601652e-08,-1.955928660144114253e-08,2.957448622926552405e-10,-2.244141984108694608e-10,2.257201371807661082e-09,4.576711710087484095e-11
