6.135225355389355576e-10,1.035340962232677106e-09,-1.143371131710170295e-09,5.957717354638965764e-14,-6.029640586347818735e-10,7.256654132362522931e-13,6.150679478701818327e-13,9.149241893131963586e-13,-5.952646517237149723e-11,-1.007254897391664234e-12,2.525137331167044467e-14,9.080119618274359302e-14,4.461941786259316738e-11,-1.857456957531872671e-13,-1.315034203676731372e-11,1.219617635481579196e-13,-1.904601630168947808e-13,1.359875906596950876e-14,9.458729574340025974e-12,3.168699359043487884e-14,-6.569772638076122808e-14
-2.506395285114082351e-12,8.093841564542435411e-10,-9.605956136822381909e-11,3.438922446469200862e-10,-1.255552119754141558e-10,6.593681648046679035e-11,-5.009121293562955506e-11,8.319952101899736181e-11,-2.450895197853418856e-11,1.065461233443581293e-12,-5.243020369940974020e-11,6.958447836803989376e-12,-1.327141832134145311e-11,-2.636623717892760231e-12,-5.291281864708715934e-12,-2.960660021330654795e-11,1.708846520629046808e-11,-2.288721812209733116e-13,-3.849242082919439555e-12,-1.205017249236647476e-12,-6.430028703744527962e-13
2.927170440416219325e-09,5.002225817581352420e-09,1.869244074139507537e-10,2.345844592793154229e-10,4.713722313393148107e-10,-5.952522191705897753e-10,-4.192816593449714286e-11,4.271999769768532651e-11,2.533972446143313349e-10,-9.349857563516654201e-11,-3.482480393425044707e-11,3.911149169372668117e-11,-4.386315460535244299e-11,2.883918624206285415e-11,1.202787929469828328e-10,-1.426494241360591845e-11,1.391340635159346379e-11,1.125194354168157514e-11,-3.492662896449163886e-11,5.035339509555681660e-11,4.594846745057709998e-11
2.929193880627986640e-09,5.344687363464052393e-09,1.886976132550035400e-10,2.376892349066938070e-10,3.810053297928093933e-10,1.132284261458142502e-10,-1.679182430102375949e-11,5.665478831333600071e-11,1.786496805249949857e-10,1.027721428896203991e-10,-3.566829034261859067e-11,2.104371243199943936e-13,-2.887600945436809196e-11,8.962931478585968048e-11,7.598226911779544692e-11,-1.926706376007657997e-11,5.334850934404124862e-12,-1.174222786151988399e-11,-2.321300413162883287e-11,6.594888174884863385e-11,2.222780013351209516e-11
2.114733807421463389e-09,3.326098657098301850e-09,7.968085173249196493e-11,-3.183430803428240390e-11,1.702592443493321941e-10,-2.584722253087895974e-10,5.702641763791123429e-11,-3.898425578630797510e-11,5.352287023277863669e-11,-5.257506970305870861e-11,-2.964091140089923253e-11,2.435011863254126515e-11,1.920153549479287544e-11,-1.112944171541870039e-11,1.773249598305628712e-11,3.216001776898303415e-12,-1.170758593558127407e-11,1.961455512520953761e-11,1.033445833667466259e-12,-1.755575795022107324e-12,5.340371814210172924e-12
2.123218054060087238e-09,3.713587692460777580e-09,2.228649586439944987e-11,-3.799160688745105269e-11,-3.172611599562375920e-11,2.069204549550129089e-10,4.703287132679112437e-12,-7.294525808647879285e-11,-2.012848568440709690e-11,5.461326448294520957e-11,-2.822504260753060721e-11,-4.684519096269023295e-11,1.524545157712972303e-11,1.622876706575428084e-11,-9.806791000738913243e-12,1.285290124458749129e-11,3.781824397503800193e-12,-2.065914081775808910e-11,1.252795527953055946e-11,3.775271559067863678e-12,-4.628565750419125618e-12
2.056628107651404920e-13,8.132080835155105259e-10,5.819963091703413701e-11,3.449854763306461291e-10,1.038006016005209472e-10,6.599002463917317132e-11,4.725152315585573473e-11,8.360964851175945487e-11,2.259646717991468889e-11,8.263339283597294823e-13,-5.340201426475359562e-11,7.843686640336330983e-12,1.369896778779034451e-11,-2.855957903208220288e-12,4.881632102452633805e-12,-2.967258822227025538e-11,-1.709038096160268582e-11,-1.552613747582517433e-13,4.193659864394058261e-12,-1.227018064743222589e-12,5.874100381064317743e-13
2.927514773836063642e-09,4.999095793348401370e-09,-1.710862162346888342e-10,2.356362926876585385e-10,-4.684132654030495491e-10,-6.017854287204415051e-10,3.877481845592257449e-11,4.425042194609288538e-11,-2.530068423451650600e-10,-9.911258987829635087e-11,-3.567511800756702806e-11,4.116675012337416573e-11,4.265548570569186167e-11,2.555661335206453457e-11,-1.215188012215040628e-10,-1.425310136789732189e-11,-1.388631598320718289e-11,1.137614513281580561e-11,3.480814132265707504e-11,5.025314185642761052e-11,-4.617416406872473762e-11
2.934084621525480870e-09,5.350373751365698309e-09,-1.477899925524815659e-10,2.315614510279493121e-10,-3.433970363690843635e-10,1.237971014125156713e-10,1.443104993357041019e-11,5.647037695051238609e-11,-1.683657964966640413e-10,9.925491824306803292e-11,-3.502830781710707709e-11,3.557019021787667483e-13,2.566946787586367436e-11,8.471186642888977620e-11,-7.322305653726130430e-11,-1.886721629596265496e-11,-5.037479503786676306e-12,-1.164736705498396856e-11,2.140340802751132079e-11,6.276989605131173062e-11,-2.076852496069881510e-11
2.125194510746828091e-09,3.308993818464674018e-09,-1.015947361522586332e-10,-4.591456918977889172e-11,-1.870551368002667483e-10,-2.657420544930392089e-10,-6.095084708983080440e-11,-4.104704856318731444e-11,-5.472775363614216748e-11,-5.382067077953486096e-11,-2.621894249388186319e-11,2.457640392285580085e-11,-1.925361241088918588e-11,-1.149189614870515996e-11,-1.735371416763624387e-11,4.150780778903369035e-12,1.249046166676944570e-11,2.001776464033752189e-11,-6.752880923072602457e-13,-1.789949162916725740e-12,-5.560624714638867408e-12
2.119615148487454622e-09,3.715442059610209147e-09,3.150584325941647145e-12,-3.119568369370332581e-11,4.210893781415223759e-11,1.963951575964517680e-10,-4.842169237016076036e-12,-7.097894600913019574e-11,1.827439732950325833e-11,5.268302793071801679e-11,-2.955756885154971296e-11,-4.520828375012804926e-11,-1.509844651106740816e-11,1.615359492186754502e-11,8.586191867858987801e-12,1.199448748897415852e-11,-3.562259889044913825e-12,-1.963629432079957867e-11,-1.227732109464550143e-11,3.652229156177434891e-12,4.152990757467928021e-12
6.286042735423004471e-10,4.644428761854413631e-10,1.475754081379778594e-09,-6.647144780747135784e-15,2.993671652082454149e-10,-5.230878947083531053e-10,-8.493339353562880625e-13,3.424751012529498401e-13,-5.997273647240626327e-11,1.351927585915949629e-12,-3.128571350448710814e-15,3.874927351912190124e-11,-2.194542551357745400e-11,1.145489729737796797e-11,6.913476680128849217e-12,8.107090955938094837e-14,2.172995367502922468e-13,-3.304913340608978536e-14,9.429250471687942479e-12,-1.254192434862819590e-13,5.919994564564389575e-14
-4.079986728801912728e-12,-3.707411561272193176e-10,7.211909169570353075e-10,3.444938756991871939e-10,-1.003150741899369785e-11,-1.136986390789245481e-10,9.646933256599787492e-11,-1.865533358456759696e-12,-2.143858561459042246e-11,7.063608273219863542e-13,-5.303490228500655597e-11,-1.673357563913583022e-11,-6.192321157305305932e-14,5.350633839326455976e-12,-1.637948588905028920e-13,5.894402877986287356e-14,-3.419347191348468339e-11,-1.335846510086351863e-13,-4.352523200086127704e-12,4.757926647296266376e-14,1.411352650814860705e-12
2.907136664401207558e-09,-2.647879240511468610e-09,4.253845754296271089e-09,2.352673031137803536e-10,2.885120612923996496e-10,7.049890670424083329e-10,5.755197900444605977e-11,1.043893919971617839e-11,2.518981547398820238e-10,-1.008567013337091546e-10,-3.564600358465676357e-11,-5.766075374423427486e-11,-1.492018217340770437e-11,-1.176188619742109697e-10,-4.029652267287843275e-11,-4.872910876773068291e-12,-1.923533627837712942e-11,1.142081839375819373e-11,-3.496795221594358027e-11,1.474482352077940845e-11,-6.638190279518294693e-11
2.907464261472281982e-09,-2.806431963870334081e-09,4.558815751232622849e-09,2.371831370718352047e-10,-2.706547735825987371e-10,2.541455242616735950e-10,5.790699389938463260e-11,-1.638616996593470898e-11,1.748541635040974895e-10,9.529989077569058171e-11,-3.580167052911600787e-11,-2.428479332369828213e-11,1.153832402492247520e-11,-1.089273259020106335e-10,3.436157983742765985e-11,4.953801818687608241e-12,-1.936246746677244011e-11,-1.147848610730156251e-11,-2.252500946777932482e-11,-1.323189853147041087e-11,-6.627484441192587574e-11
2.103409186419674231e-09,-1.751104677288731748e-09,2.830755152657733747e-09,-3.876557231225111244e-11,1.285268532827447899e-10,2.835237411666767140e-10,-6.411591554610201149e-11,-3.083091326138118512e-11,5.225109322181491591e-11,-5.137214320875746685e-11,-2.730448176533787311e-11,5.077544410195675059e-12,-2.910854092847254986e-11,-8.792321151542354284e-12,-1.805065703573812797e-11,8.414108921734975310e-12,9.083724746525145823e-12,1.911278419082006636e-11,9.389142270088532533e-13,5.336625005053390546e-12,-1.129460374939680368e-12
2.105358018474119080e-09,-1.875793134004474690e-09,3.202957201275261670e-09,-3.595049851348751218e-11,-1.597579845369779420e-10,-1.272336205563384467e-10,-6.322115568067962718e-11,3.171361706616499480e-11,-1.741077033360353051e-11,5.429398303158713828e-11,-2.820537279147457558e-11,3.454273164426956688e-11,3.300787113155230668e-11,-1.044790185758718108e-12,1.872307099453907303e-11,-9.387938711348116813e-12,8.953218842032840934e-12,-2.017191090605494061e-11,1.215723858976935951e-11,-5.786427286505520959e-12,-1.032388387159902838e-12
-6.692553256243681696e-12,-4.298696278911413798e-10,6.826963184047987069e-10,3.430787755677025749e-10,-1.024749936807997097e-10,4.650552155304978020e-11,4.730313054560414263e-11,-8.556977509709976031e-11,2.101047271058070812e-11,1.174371849885647562e-12,-5.171818002491986897e-11,1.042005453460633886e-11,-1.430455301327379454e-11,-2.598475917257627959e-12,-4.546473788912897469e-12,2.966420487386217020e-11,-1.708971042781797103e-11,-1.867633889344986130e-13,4.441990295679818131e-12,1.151882251298166491e-12,7.401699209282559642e-13
2.901403551497267865e-09,-2.344117650960613575e-09,4.435496849088834980e-09,2.337134277839554180e-10,7.301272648434236615e-10,-1.090138209306607538e-10,1.629784472978151779e-11,-5.764847979234992091e-11,-2.460530268773177564e-10,-9.108558359067479448e-11,-3.448057374970175303e-11,1.819735612841484119e-11,-5.462466861727825983e-11,8.713484533577069146e-11,8.220724217606958476e-11,1.919175752948926063e-11,-5.409562529923538210e-12,1.101302541420810591e-11,3.403378580781163412e-11,-6.345713040014043094e-11,-2.000089212446043835e-11
2.895211996731846406e-09,-2.565979298838633093e-09,4.697060861978390222e-09,2.437896178257125456e-10,6.932146500092598852e-11,-3.491457141102907038e-10,4.183819528567344151e-11,-4.514165691542568609e-11,-1.691085550751883113e-10,1.001738954579774071e-10,-3.645074216945898878e-11,2.235066191988338941e-11,-1.378363201228912615e-11,1.928039515823216986e-11,1.113746390577705993e-10,1.497040806939401112e-11,-1.431727886272007963e-11,-1.152046480077308703e-11,2.217617947420281137e-11,-5.100375747476166547e-11,-4.471342730641862196e-11
2.108574374197736174e-09,-1.565342364925468735e-09,2.917499581441588965e-09,-4.356202854913496850e-11,3.223109417051481981e-10,-2.876746205756617084e-11,-5.654574815098642984e-12,7.061720486333790409e-11,-5.587634992177983501e-11,-5.390968802530986431e-11,-2.715331412198774173e-11,-2.865010706460966206e-11,-1.228682512763548515e-11,2.165883469547138204e-11,-8.501314348403517526e-13,-1.275616367659080821e-11,-2.643599056949550264e-12,2.009835153202148502e-11,-7.281071416749408763e-13,-3.990850740877462578e-12,4.398983105650163071e-12
2.101488596592620046e-09,-1.859377627062195504e-09,3.193078348652650366e-09,-3.545118581820104685e-11,-1.879671940446025290e-10,-5.593641027412275487e-11,-5.700192669335228642e-11,3.946887505073652246e-11,2.020878065126573115e-11,5.070177858998651589e-11,-2.793651495570763883e-11,7.556750285052252459e-12,4.608800515934779327e-11,-1.599741580937691044e-11,8.271827524333670564e-12,-3.286509175328334386e-12,1.221490345448520669e-11,-1.914306571651562410e-11,-1.224454321271534291e-11,1.756919366473331967e-12,-5.118990811210219686e-12
5.992430711354137691e-10,-1.497628391158908980e-09,-3.323424627524887872e-10,-4.500920154125723987e-14,3.018533681659545344e-10,5.202352277825012490e-10,2.492348087656904393e-13,-1.218111331291302594e-12,-6.087050746866107773e-11,-3.158525291767835319e-13,-3.543852129217137238e-14,-3.824924475893584052e-11,-2.209736795221522281e-11,-1.186563144802906955e-11,6.847343971793149260e-12,-1.932337479545114855e-13,-4.040844296080597386e-14,3.193406338227767480e-14,9.462501496872364043e-12,8.534402324573878690e-14,6.077194370429083981e-15
-2.588175066459358851e-11,-4.480181363046593350e-10,-6.705897060860207150e-10,3.499676703335634191e-10,1.086701071254514412e-10,5.690037875974148556e-11,-5.129307875004271599e-11,-8.710334216439351815e-11,-2.206402458624756267e-11,8.453227612437952320e-13,-5.178601020400581629e-11,9.038797896354814784e-12,1.547462178925915182e-11,-2.800161510119542743e-12,4.690109441564006379e-12,3.028632663392202938e-11,1.758602997521189468e-11,-1.379346109855957109e-13,-4.333813581377237520e-12,1.262648257194446066e-12,-7.237557386584730122e-13
2.836505193911354584e-09,-2.355620480183601264e-09,-4.427136851124084174e-09,2.337846436058322160e-10,-7.482008340165051631e-10,-1.053136612502745671e-10,-1.810616255686255443e-11,-5.574724758167384160e-11,2.503776072095924588e-10,-9.796198035078692460e-11,-3.403867745922629850e-11,1.655899332953706810e-11,5.578467193299556166e-11,9.162396049244365136e-11,-8.130540465665506540e-11,1.910277353340791431e-11,5.462103723346743079e-12,1.131991685612270355e-11,-3.469298988007333125e-11,-6.481664222913020816e-11,2.041227047623193375e-11
2.832072706823765826e-09,-2.541939238520728858e-09,-4.701767495488652910e-09,2.358245225096082743e-10,-8.218104438378630628e-11,-3.589982634690994891e-10,-4.324031515049071208e-11,-4.287840881553890180e-11,1.711442612571367325e-10,9.586679098945136941e-11,-3.441459494501627428e-11,2.146781766106492359e-11,1.503414893832572326e-11,2.233411866332344638e-11,-1.098633093694105249e-10,1.432818819496890973e-11,1.406827996785664867e-11,-1.140582226012707495e-11,-2.229741139630703439e-11,-5.078029971998379164e-11,4.457805391445962167e-11
2.054582019996551541e-09,-1.602505470136627246e-09,-2.924741437476902033e-09,-3.080635891799689405e-11,-3.057479914166664240e-10,-1.662455148908257981e-11,4.846845865545053103e-12,6.867383850443567492e-11,5.174457105634833424e-11,-5.310269486169014874e-11,-2.965616942488512420e-11,-2.893017125179572270e-11,9.834430156815614248e-12,2.073579065256292463e-11,1.864120473803451951e-12,-1.163896004199327168e-11,3.075066294541326921e-12,1.954883059526048123e-11,1.182903376633714696e-12,-3.726268700522129581e-12,-4.224570059405740762e-12
2.052307204379943942e-09,-1.835282819585815203e-09,-3.217064451215719160e-09,-3.390254349645282199e-11,1.914679401616796745e-10,-7.290197712724719596e-11,5.672877603603471323e-11,3.727324438370115216e-11,-1.931635667422971269e-11,5.448813298108715396e-11,-2.875367683202893464e-11,1.055192248006063358e-11,-4.626152756336399630e-11,-1.685538388802894347e-11,-9.630931616128984489e-12,-2.958773226434489678e-12,-1.248330158915147583e-11,-2.015776116463335473e-11,1.227920794871468267e-11,1.956644748043405989e-12,5.376526361402126383e-12
-1.735737500336282406e-11,-3.698668143611503843e-10,-7.101110379674425158e-10,3.423915146186161472e-10,1.001379591639875715e-11,-1.113732621615123346e-10,-9.843430414854685803e-11,-1.808950340113304555e-12,2.067959996237950429e-11,6.448643091915242360e-13,-5.101520734319388316e-11,-1.802048355422004850e-11,1.497721427599741392e-14,5.111667857744998441e-12,1.459114824632467446e-13,1.217989566726053828e-13,3.421338689445335102e-11,-1.896745813140252463e-13,4.409773631922749845e-12,8.371005300435347777e-14,-1.336618609766834526e-12
2.832447059834134373e-09,-2.646679770526855128e-09,-4.249559526582270583e-09,2.340310446785024199e-10,-2.857812127997376769e-10,7.003060678864567574e-10,-5.738915312678612514e-11,1.095196483613508947e-11,-2.499958953387607868e-10,-9.989968529955754371e-11,-3.439421437294294158e-11,-5.708820262626165615e-11,1.438127429823191298e-11,-1.164479358769445214e-10,4.009007370303929538e-11,-4.865076607099127925e-12,1.914425836011224635e-11,1.144779391608530841e-11,3.481604937719361887e-11,1.512627287399698370e-11,6.658467554498840714e-11
2.828487685934558114e-09,-2.790543489917735025e-09,-4.538332483512529275e-09,2.362755898493512150e-10,2.604682677458170542e-10,2.687215651634868931e-10,-5.865897988119392283e-11,-1.653892066373300838e-11,-1.787351578289905457e-10,9.250440638682191543e-11,-3.456256095439613683e-11,-2.524737415718741562e-11,-1.027559147702075971e-11,-1.105655285621078091e-10,-3.348169112686251017e-11,4.827977033525783382e-12,1.924189782594846495e-11,-1.106397529204509209e-11,2.314771050643647532e-11,-1.256262101402103512e-11,6.832475231156626917e-11
2.055631060235655930e-09,-1.717345274772412848e-09,-2.838785050852601475e-09,-3.672461272088413317e-11,-1.438566400557649049e-10,2.753176689168390392e-10,6.268810912531583946e-11,-3.132777923864944621e-11,-5.166588093362653787e-11,-5.425594387114356823e-11,-2.773990700341283146e-11,5.874986821871757591e-12,3.072081875651796436e-11,-8.644234070666934866e-12,1.924960426123111981e-11,8.757687946542353176e-12,-9.031737842750254701e-12,2.006508074464472325e-11,-9.289597750449429918e-13,5.823143754174654040e-12,1.179893797634175102e-12
2.049432849611786461e-09,-1.850546355523562501e-09,-3.213654356197674007e-09,-2.871429585241581023e-11,1.491800629090132989e-10,-1.360102696330144629e-10,6.051678320335882421e-11,2.988717862749769963e-11,1.922045784528142276e-11,5.349217884254243375e-11,-3.038334948326079901e-11,3.508804974639669662e-11,-3.142814589670756346e-11,-3.812136572303145829e-13,-1.901294960573308932e-11,-9.120389169591228345e-12,-8.390280157918636916e-12,-1.972589722669894032e-11,-1.229665837739220603e-11,-5.518740518160591067e-12,1.018092597138646595e-12
